candidate_id,candidate_name,model,split,task_name,data,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow
Autoformer_000,Autoformer_000,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.471303000,43.87636947631836,1.309420157,3.946032762527466,0.37464639544487,0.16922845244407653,-52.049642944335936,-259.90571186374405,14.805735206604004,1.313577651977539,48.03211212158203,0.008180778
Autoformer_001,Autoformer_001,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.341575000,40.78899002075195,0.998219618,2.780644178390503,0.37713295221328735,0.06028719246387482,-23.67185249328613,-2403.6623252700074,23.804854583740234,0.8712863564491272,33.312022018432614,0.235509792
Autoformer_002,Autoformer_002,Autoformer,proxy_train,long_term_forecast,custom,5,success,,2.531911000,68.2493896484375,4.852147966,4.432797956466675,0.42303275465965273,0.11257425844669341,-77.32537460327148,-163.1014357312169,18.524050521850587,1.591066312789917,95.53047180175781,1101425.988652237
Autoformer_003,Autoformer_003,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.203271000,55.91121292114258,3.054942056,3.6800489902496336,0.39026063680648804,0.12002944052219391,-38.021045970916745,-105.0658755408895,17.365852737426756,1.6386829614639282,58.5436294555664,0.013633954
Autoformer_004,Autoformer_004,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.794631000,63.7378044128418,4.900513770,4.670837688446045,0.43597511053085325,0.14572647362947463,-130.2528091430664,-235.6904397122276,11.530487251281738,1.6300387382507324,99.37285461425782,4792.663932928
Autoformer_005,Autoformer_005,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.667911000,46.883724212646484,1.289759221,3.9531016826629637,0.39899184107780455,0.12870311588048935,-44.154519653320314,-2133.4091444936175,30.237546157836913,1.536256980895996,54.924801635742185,0.029960555
Autoformer_006,Autoformer_006,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.498951000,59.9722900390625,4.013412449,5.843703651428223,0.4143414258956909,0.14981864988803864,-138.05834865570068,-3206.676288439955,31.753837203979494,1.6221265554428101,110.52261657714844,6.812130611
Autoformer_007,Autoformer_007,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.493383000,57.339237213134766,2.917276285,4.38849024772644,0.3892512619495392,0.1275529831647873,-67.2901626586914,-254.75580162382835,13.256606483459473,1.5354473114013671,71.26581802368165,0.045847973
Autoformer_008,Autoformer_008,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.671623000,48.95637130737305,1.783607209,4.321054077148437,0.39613601565361023,0.13272550106048583,-59.60604629516602,-1985.675835011018,27.129409790039062,1.5567512512207031,63.92893905639649,4.171605197
Autoformer_009,Autoformer_009,Autoformer,proxy_train,long_term_forecast,custom,5,success,,2.088775000,64.19930267333984,4.013412449,4.030103063583374,0.39648755788803103,0.11090001165866852,-66.97538146972656,-206.8475439449738,11.668572616577148,1.3651737928390504,76.09916152954102,2.467957248
