candidate_id,candidate_name,model,split,task_name,data,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow
Autoformer_010,Autoformer_010,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.755335000,49.17554473876953,3.448783968,4.996266937255859,0.3562807261943817,0.17560959458351136,-80.86387176513672,-434.9046435201544,31.923836517333985,1.6438204050064087,59.92729873657227,0.052983399
Autoformer_011,Autoformer_011,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.645639000,59.279056549072266,5.959709332,4.910044860839844,0.40685065388679503,0.18150669634342192,-76.44442138671874,-120.78474099583514,28.619867706298827,1.7975247859954835,85.85993957519531,16.441341542
Autoformer_012,Autoformer_012,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.639271000,48.22859573364258,2.069516518,2.4111876010894777,0.45669137239456176,0.09176765233278275,-31.195575714111328,-202.96386125654257,29.958544540405274,1.0704881429672242,40.918138122558595,2775.218493850
Autoformer_013,Autoformer_013,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.933767000,52.49603271484375,3.132677017,2.9018258094787597,0.42703327536582947,0.06709364131093025,-22.705047607421875,-247.41245894805712,28.200390625,1.043616259098053,48.447880554199216,46.075581235
Autoformer_014,Autoformer_014,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.267463000,38.07884979248047,1.104669821,3.529055643081665,0.38944881558418276,0.2050958126783371,-36.855367279052736,-266.5827925815944,35.19764404296875,1.8643299341201782,39.00673828125,0.020473279
Autoformer_015,Autoformer_015,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.531911000,68.2493896484375,7.784047310,5.796659278869629,0.41537094712257383,0.17713809311389922,-136.67417907714844,-167.80002287401766,29.644841766357423,1.87811336517334,122.268603515625,105695133.655105531
Autoformer_016,Autoformer_016,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.088775000,64.19930267333984,7.055903873,4.112155914306641,0.4174222469329834,0.14724569022655487,-52.02756805419922,-204.26491763668827,29.774612426757812,1.5362954616546631,81.55187530517578,2146.712970854
Autoformer_017,Autoformer_017,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.380839000,42.46670150756836,1.783301017,2.0706008672714233,0.4554367482662201,0.07175657674670219,-19.182607078552245,-273.1119394010593,29.32064552307129,1.068713331222534,30.839777374267577,0.794230246
Autoformer_018,Autoformer_018,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.498951000,59.9722900390625,6.963891097,4.195001268386841,0.41804144978523256,0.12642346173524857,-68.24877243041992,-407.01757737618686,30.401818466186523,1.511645293235779,78.36719665527343,1364.020455014
Autoformer_019,Autoformer_019,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.130887000,55.84850311279297,3.546541018,3.634430503845215,0.4525305926799774,0.14858270138502122,-53.17251892089844,-114.75361851143884,26.960891723632812,1.3940819263458253,69.0536605834961,2548.640514048
Autoformer_020,Autoformer_020,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.378055000,40.37055587768555,1.104669821,2.782913017272949,0.38407245874404905,0.10131388902664185,-23.847426986694337,-74.00956172135054,30.041864776611327,1.1348135709762572,31.390079498291016,0.022046136
Autoformer_021,Autoformer_021,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.341575000,40.78899002075195,1.334261914,2.284330368041992,0.3985655426979065,0.07094815224409104,-14.144603061676026,-78.81221919865581,27.89996910095215,1.0599259972572326,28.053260040283202,0.486603232
Autoformer_022,Autoformer_022,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.531911000,68.2493896484375,7.784047310,5.42031078338623,0.420181131362915,0.18252645432949066,-108.22018127441406,-86.73176495716135,28.458963775634764,2.046748733520508,115.04622039794921,26507972.074222390
Autoformer_023,Autoformer_023,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.803207000,52.06683349609375,3.614960870,2.721357488632202,0.42393683195114135,0.07987138479948044,-26.388675689697266,-87.98527270890825,26.99761047363281,1.1953063249588012,46.24272842407227,145.404977152
Autoformer_024,Autoformer_024,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.540039000,45.867889404296875,2.718813016,2.469373846054077,0.4332838416099548,0.06365823373198509,-16.782425117492675,-467.3202661759116,33.87235946655274,1.0383613109588623,36.340152740478516,1.672080077
Autoformer_025,Autoformer_025,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.639271000,48.22859573364258,2.018201562,2.3449258327484133,0.44713352918624877,0.08402449488639832,-32.66784782409668,-80.96926801850725,26.935365295410158,1.1042223691940307,38.71248245239258,202.262963814
Autoformer_026,Autoformer_026,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.051015000,53.775325775146484,4.417576213,3.53483304977417,0.3801905333995819,0.09337828457355499,-36.467610931396486,-65.4503347458575,29.04782028198242,1.0490148067474365,51.31614608764649,0.049845148
Autoformer_027,Autoformer_027,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.454951000,44.91481018066406,1.966886606,2.823146200180054,0.43487170338630676,0.13612669408321382,-23.06110782623291,-421.60337968865116,30.628226470947265,1.5773179531097412,42.946710205078126,11697.745244979
Autoformer_028,Autoformer_028,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.130887000,55.84850311279297,3.546541018,3.634431791305542,0.45253058075904845,0.14858293831348418,-53.1715576171875,-114.75354232613336,26.960889053344726,1.3940804958343507,69.05369338989257,2586.374884557
Autoformer_029,Autoformer_029,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.602887000,47.312477111816406,2.447461906,4.082495594024659,0.41322646141052244,0.22198721766471863,-54.17544708251953,-220.01087651259672,30.63550682067871,1.8975164890289307,60.424757385253905,2.048480358
Autoformer_030,Autoformer_030,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.639271000,48.22859573364258,2.069516518,2.397879648208618,0.4485792875289917,0.09157911837100982,-22.56338539123535,-84.15332705644006,26.956427764892577,1.1220064997673034,39.7765007019043,30.956869222
Autoformer_031,Autoformer_031,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.203271000,55.91121292114258,5.959709332,4.374677467346191,0.399440723657608,0.1954159140586853,-64.58849639892578,-372.06425572248384,30.675584030151366,2.070318078994751,71.36072692871093,14.461938278
Autoformer_032,Autoformer_032,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.489031000,43.68315505981445,1.401502226,3.4618247032165526,0.40216401815414426,0.14855785965919494,-40.47126235961914,-74.15332619755215,28.232702255249023,1.5240509510040283,45.62830276489258,0.018311390
Autoformer_033,Autoformer_033,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.602887000,47.312477111816406,2.447461906,4.082494688034058,0.4132264912128448,0.22198716700077056,-54.175513458251956,-220.00835597606178,30.635498809814454,1.8975149154663087,60.42475128173828,2.032527949
Autoformer_034,Autoformer_034,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.193351000,34.874996185302734,0.898080980,3.8699620723724366,0.3841196596622467,0.17654207050800325,-43.21480178833008,-107.50299102290705,28.29394645690918,1.4245859622955321,37.08723373413086,0.018332245
Autoformer_035,Autoformer_035,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.667911000,46.883724212646484,1.988771093,4.176369571685791,0.37988278865814207,0.1862860143184662,-54.74067993164063,-65.36674763174003,27.99836959838867,1.7107220888137817,53.390106964111325,0.027343061
Autoformer_036,Autoformer_036,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.933767000,52.49603271484375,3.132677017,2.9018267154693604,0.4270332396030426,0.06709365099668503,-22.704741096496583,-247.40954300697484,28.200384902954102,1.0436160683631897,48.447889709472655,46.578711757
Autoformer_037,Autoformer_037,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.933767000,52.49603271484375,3.071335089,2.5922811031341553,0.44263947010040283,0.06744110509753228,-20.52285804748535,-440.141384446692,32.295698928833005,1.1290286660194397,45.13367233276367,924.946438554
Autoformer_038,Autoformer_038,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.755335000,49.17554473876953,3.448783968,4.4456555366516115,0.3535943329334259,0.14690439999103547,-63.73967514038086,-78.80325924690376,28.43377342224121,1.4770334243774415,52.16281433105469,0.051453102
Autoformer_039,Autoformer_039,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.671623000,48.95637130737305,3.071335089,4.295684766769409,0.4127968311309814,0.19097588956356049,-60.83608551025391,-129.40046989341238,27.937088394165038,1.9189918994903565,65.26723937988281,295.457878835
Autoformer_040,Autoformer_040,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.865031000,50.600406646728516,2.447461906,3.908089208602905,0.39733152985572817,0.12008920758962631,-49.67979202270508,-150.35242160009477,27.53668556213379,1.2921263456344605,58.66111526489258,0.090751451
Autoformer_041,Autoformer_041,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.050247000,51.781124114990234,3.448783968,3.427434206008911,0.37398478388786316,0.06025230586528778,-28.85642204284668,-213.36762247344114,28.441022872924805,0.7484361886978149,46.042832946777345,0.049352169
Autoformer_042,Autoformer_042,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.645639000,59.279056549072266,6.122501148,5.730188274383545,0.4089935481548309,0.27756238281726836,-109.96923065185547,-69.11622609712974,28.29592933654785,2.188858985900879,101.16443328857422,0.969980237
Autoformer_043,Autoformer_043,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.736647000,48.525596618652344,2.664549012,2.571384000778198,0.41177706718444823,0.08340426981449127,-23.200593948364258,-92.62332643449929,27.352524948120116,1.3663446187973023,37.46906661987305,1.202954086
Autoformer_044,Autoformer_044,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.471303000,43.87636947631836,1.951022205,3.7290488719940185,0.3829716920852661,0.1536847323179245,-64.62804641723633,-69.54716334953095,28.07188720703125,1.299084186553955,45.313452911376956,0.036073546
Autoformer_045,Autoformer_045,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.267079000,36.636234283447266,0.898080980,3.540795373916626,0.3646919548511505,0.1432792514562607,-36.09685592651367,-163.08705474310358,29.69480323791504,1.4330327272415162,33.5975528717041,0.018218446
Autoformer_046,Autoformer_046,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.936519000,61.83440399169922,5.340362070,3.361258935928345,0.4266632735729218,0.11392709165811539,-79.67944107055663,-399.7719073561866,31.513645935058594,1.2276544094085693,66.13252868652344,2654.842126336
Autoformer_047,Autoformer_047,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.380839000,42.46670150756836,1.829307521,2.537509489059448,0.4582511425018311,0.08418072909116744,-18.55578479766846,-141.6163027672306,27.308940124511718,0.9855305314064026,37.83455123901367,0.124970338
Autoformer_048,Autoformer_048,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.088775000,64.19930267333984,6.963891097,3.722287321090698,0.4214057385921478,0.09257714599370956,-53.00365447998047,-77.87045741205317,27.147114562988282,1.2666828155517578,73.88377227783204,154.106763674
Autoformer_049,Autoformer_049,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.493383000,57.339237213134766,4.474199469,4.72532548904419,0.39500686526298523,0.16446656882762908,-72.62731323242187,-153.5957179203634,27.68013916015625,1.3404404640197753,76.74531860351563,0.053098621
Autoformer_050,Autoformer_050,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.736647000,48.525596618652344,2.718813016,2.71567440032959,0.44297232627868655,0.07640550881624222,-22.053036499023438,-536.7744501153106,31.712596893310547,1.2495379447937012,43.52606964111328,3.448873421
Autoformer_051,Autoformer_051,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.267463000,38.07884979248047,1.161293229,3.325626564025879,0.3838085114955902,0.20442062020301818,-38.66065139770508,-60.85589658748487,29.54006423950195,1.921975302696228,36.20439682006836,0.018905969
Autoformer_052,Autoformer_052,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.193351000,34.874996185302734,0.875077728,3.5483607769012453,0.37702344059944154,0.16390346884727477,-36.741024017333984,-225.79618830114137,30.846178817749024,1.4442874193191528,33.640132141113284,0.018639077
Autoformer_053,Autoformer_053,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.803207000,52.06683349609375,3.546541018,3.229159355163574,0.4458304405212402,0.1181306153535843,-30.604023742675782,-218.96063112306916,29.141193771362303,1.6185971021652221,58.12190475463867,191255.863413965
Autoformer_054,Autoformer_054,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.528295000,45.24319839477539,1.737294513,3.536286163330078,0.4263105452060699,0.15150619745254518,-41.425784301757815,-132.77742720071475,27.507685470581055,1.7390754699707032,51.26675109863281,110.734390067
Autoformer_055,Autoformer_055,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.755335000,49.17554473876953,3.540796744,4.987725639343262,0.3597451448440552,0.17727613747119902,-83.40521240234375,-456.1311272437562,32.054499816894534,1.6670150279998779,60.865048217773435,0.051679722
Autoformer_056,Autoformer_056,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.531911000,68.2493896484375,7.784047310,5.420309066772461,0.42018115520477295,0.18252638280391692,-108.1926254272461,-86.73161673204284,28.458960723876952,2.04675235748291,115.04618988037109,25610848.324865229
Autoformer_057,Autoformer_057,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.528295000,45.24319839477539,1.783301017,3.218814563751221,0.44178982973098757,0.12324071824550628,-44.3393798828125,-139.88811161778366,27.471476745605468,1.5317258834838867,48.92532501220703,8.406969549
Autoformer_058,Autoformer_058,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.341575000,40.78899002075195,1.401502226,2.3918713092803956,0.3935658037662506,0.07740605026483535,-19.84040222167969,-75.45777394534119,26.906364059448244,1.0347412943840026,29.305611038208006,0.018273254
Autoformer_059,Autoformer_059,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.088775000,64.19930267333984,6.871878321,4.024546909332275,0.4087660789489746,0.13418864011764525,-50.57943878173828,-245.24828126565544,30.492803955078124,1.5031598091125489,78.0231689453125,28256.143147008
Autoformer_060,Autoformer_060,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.306727000,39.62419128417969,1.507702420,2.9237131595611574,0.40913036465644836,0.13721228986978531,-25.072329330444337,-465.0171154286616,30.534604263305663,1.6996014595031739,35.378414154052734,0.744227456
Autoformer_061,Autoformer_061,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.531911000,68.2493896484375,7.784047310,4.46618070602417,0.41941116452217103,0.1381131649017334,-103.7460220336914,-399.71378437747234,35.127157592773436,1.782732319831848,95.5563232421875,169250498.051204711
Autoformer_062,Autoformer_062,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.736647000,48.525596618652344,2.718813016,2.7156744956970216,0.4429723024368286,0.07640552818775177,-22.050352096557617,-536.7717745933594,31.71258430480957,1.2495384216308594,43.52607116699219,3.466153626
Autoformer_063,Autoformer_063,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.671623000,48.95637130737305,3.071335089,3.2346511363983153,0.3985780715942383,0.1565524935722351,-36.57318687438965,-271.7413336231883,31.095180130004884,1.8491364479064942,47.71266403198242,399.851769037
Autoformer_064,Autoformer_064,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.667911000,46.883724212646484,2.026519981,3.398663806915283,0.37884387373924255,0.13735775649547577,-37.06600646972656,-279.9392003073299,32.1013843536377,1.5047760009765625,44.22533416748047,0.033899993
Autoformer_065,Autoformer_065,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.602887000,47.312477111816406,2.402635094,5.25245361328125,0.41383200883865356,0.3070831894874573,-79.15426177978516,-116.55582076059507,27.974654388427734,2.1013874053955077,77.12919464111329,1.067430118
Autoformer_066,Autoformer_066,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.051015000,53.775325775146484,4.360952957,4.428814220428467,0.38315430879592893,0.14719384014606476,-51.829976654052736,-226.1912269404582,33.320989990234374,1.2482096672058105,65.13900833129883,0.345516954
Autoformer_067,Autoformer_067,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.454951000,44.91481018066406,2.018201562,2.9410634994506837,0.44708794355392456,0.15301098227500914,-31.08427314758301,-264.2371343003507,27.7485652923584,1.4127439737319947,46.220526123046874,262.547462554
Autoformer_068,Autoformer_068,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.346695000,57.94078063964844,5.273121946,5.922999286651612,0.39033706188201905,0.25897244811058046,-125.45777130126953,-80.60435424223274,27.931823348999025,2.4101870536804197,97.61975402832032,113.745146675
Autoformer_069,Autoformer_069,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,2.088775000,64.19930267333984,6.871878321,4.024546766281128,0.408766096830368,0.13418856263160706,-50.584580993652345,-245.24591730910032,30.49281120300293,1.5031604051589966,78.02316284179688,29376.398963507
Autoformer_070,Autoformer_070,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.050247000,51.781124114990234,3.494790356,3.6498976230621336,0.3741047978401184,0.07875213325023651,-36.41930389404297,-691.1565973526078,33.0446662902832,0.873084831237793,49.437601470947264,0.049877171
Autoformer_071,Autoformer_071,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.540039000,45.867889404296875,2.773077020,2.576832914352417,0.4320465803146362,0.06850922033190728,-18.592054176330567,-472.263568869104,33.86218185424805,1.042183530330658,37.91591186523438,0.878768563
Autoformer_072,Autoformer_072,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.639271000,48.22859573364258,2.018201562,2.480560302734375,0.4476084351539612,0.0986675649881363,-29.394968605041505,-206.9068782023183,30.03825798034668,1.1193575620651246,41.03674240112305,36701.853240525
Autoformer_073,Autoformer_073,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.341575000,40.78899002075195,1.367882070,2.253578758239746,0.4078478991985321,0.08225328922271728,-22.319290161132812,-304.27810163727435,29.74339599609375,1.2250317096710206,29.039128494262695,0.395061741
Autoformer_074,Autoformer_074,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.193351000,34.874996185302734,0.898080980,2.806693506240845,0.3681296169757843,0.10874010920524597,-23.503290557861327,-54.15564382718012,27.96182746887207,1.1796623945236206,25.625183868408204,0.018294314
Autoformer_075,Autoformer_075,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.339719000,40.41476058959961,1.544236128,3.218806028366089,0.37058411836624144,0.12142821550369262,-31.550704193115234,-67.90686693055567,27.530478286743165,1.4436846733093263,33.29660148620606,0.026997747
Autoformer_076,Autoformer_076,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.470791000,42.400657653808594,1.574907092,3.6904743671417237,0.38138848543167114,0.17408789694309235,-48.45861663818359,-478.88732685801995,32.242514038085936,1.676407265663147,42.42240676879883,0.028537178
Autoformer_077,Autoformer_077,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.736647000,48.525596618652344,2.718813016,2.531736898422241,0.4292119801044464,0.08027752041816712,-26.112774276733397,-95.71862347842762,27.152751922607422,1.2806650876998902,38.853694915771484,0.365039002
Autoformer_078,Autoformer_078,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.645639000,59.279056549072266,6.122501148,5.2808740615844725,0.3997309446334839,0.20383130609989167,-86.1937042236328,-121.85610763110853,28.60010681152344,1.7469201803207397,90.63492126464844,2.487661466
Autoformer_079,Autoformer_079,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.417319000,41.945953369140625,1.548400472,2.493115234375,0.4303853750228882,0.09230627715587617,-18.138387870788574,-216.54022371922656,30.09037628173828,1.3343963861465453,33.80097007751465,1.157510298
Autoformer_080,Autoformer_080,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.528295000,45.24319839477539,1.783301017,2.523058462142944,0.4419026613235474,0.09118458777666091,-20.055239105224608,-230.89778381512707,29.712789154052736,1.3522899627685547,38.55952796936035,58.218430464
Autoformer_081,Autoformer_081,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.498951000,59.9722900390625,6.871878321,4.781749057769775,0.42884466648101804,0.11492647677659988,-66.69297103881836,-166.35546824520625,27.646220779418947,1.3026154041290283,91.19304504394532,2278.607814656
Autoformer_082,Autoformer_082,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.528295000,45.24319839477539,1.829307521,3.2520934104919434,0.4433263838291168,0.11508087366819382,-34.257188415527345,-140.56483959647386,27.598273468017577,1.4381149291992188,49.66515274047852,1.211342080
Autoformer_083,Autoformer_083,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.378055000,40.37055587768555,1.132981525,3.067798376083374,0.4088777005672455,0.13301844894886017,-24.249829864501955,-151.23057834598737,29.600933456420897,1.1113083124160767,37.87044906616211,0.018404851
Autoformer_084,Autoformer_084,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.528295000,45.24319839477539,1.737294513,2.539620018005371,0.43890894055366514,0.09028914272785186,-34.72358226776123,-220.5850050525267,29.620394897460937,1.433897566795349,38.272748947143555,145.336737792
Autoformer_085,Autoformer_085,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.203271000,55.91121292114258,6.122501148,4.412115955352784,0.3861638307571411,0.17184643149375917,-65.43442306518554,-76.33708589114963,27.08819236755371,1.808443546295166,69.51139221191406,0.506998381
Autoformer_086,Autoformer_086,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.865031000,50.600406646728516,2.402635094,3.528754711151123,0.4004626989364624,0.11398478150367737,-40.31488265991211,-284.28609477412874,29.587748336791993,1.3353914022445679,53.41136627197265,53.421764608
Autoformer_087,Autoformer_087,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.471303000,43.87636947631836,1.988771093,3.5407023429870605,0.37656732797622683,0.1429165244102478,-36.34431457519531,-220.63168009882406,30.281603622436524,1.2991945266723632,42.96980743408203,0.054315315
Autoformer_088,Autoformer_088,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,1.645639000,59.279056549072266,6.041105240,5.383795547485351,0.3997430920600891,0.2091989755630493,-88.84831848144532,-120.19419910312217,28.448032760620116,1.7562418699264526,92.50576477050781,4.749326336
Autoformer_089,Autoformer_089,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.339719000,40.41476058959961,1.605578056,3.924470043182373,0.38618300557136537,0.11920583099126816,-43.77132110595703,-164.02584602916642,28.25296859741211,1.259584665298462,42.4555549621582,0.026934885
Autoformer_090,Autoformer_090,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.736647000,48.525596618652344,2.773077020,2.768129062652588,0.4417304515838623,0.08334923386573792,-26.48826370239258,-600.5763061848918,31.5563720703125,1.2705538749694825,44.273371887207034,1.800964250
Autoformer_091,Autoformer_091,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.602887000,47.312477111816406,2.357808282,4.072963380813599,0.40553523898124694,0.2009952187538147,-59.00454864501953,-77.70564273731043,27.656256866455077,1.934030818939209,57.893637084960936,8.775062323
Autoformer_092,Autoformer_092,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.471303000,43.87636947631836,2.026519981,3.98835768699646,0.3950468897819519,0.173294335603714,-62.59008941650391,-128.49949672845884,28.084103775024413,1.3647100925445557,50.6740966796875,0.027322611
Autoformer_093,Autoformer_093,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.267463000,38.07884979248047,1.104669821,4.149791097640991,0.3946409821510315,0.24941668212413787,-50.70587844848633,-127.62990858368308,30.66466865539551,2.0310539484024046,46.154248046875,0.019984443
Autoformer_094,Autoformer_094,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.470791000,42.400657653808594,1.605578056,3.4972327709198,0.3894636631011963,0.16411105096340178,-50.25501174926758,-500.62273428421156,32.08603401184082,1.6535799980163575,41.256463623046876,0.028204395
Autoformer_095,Autoformer_095,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.933767000,52.49603271484375,3.132677017,2.901826190948486,0.42703328728675843,0.06709362864494324,-22.709900856018066,-247.4121057050639,28.20038414001465,1.0436153650283813,48.44788818359375,49.186332672
Autoformer_096,Autoformer_096,Autoformer,proxy_train,long_term_forecast,ETTh1,5,success,,0.540039000,45.867889404296875,2.664549012,2.8593302726745606,0.42256624698638917,0.06683344841003418,-21.097270584106447,-229.68271120322066,28.76966209411621,1.0888424873352052,40.82335586547852,1.305954611
