candidate_id,candidate_name,model,task_name,data,num_batches,status,error,params,flops,grad_norm,fisher,grasp,jacob_cov,jacob_fro,sfrd,snip,synflow
timesnet_classification_uea_el1_dm64_df128_tk4_nk3_0073,timesnet_classification_uea_el1_dm64_df128_tk4_nk3_0073,TimesNet,classification,UEA,5,success,,1023236.0,163214156804.0,45.925092697143555,0.02747785784304142,-5732.098504638672,-65.68877322515806,0.1373889058828354,1.0561053037643433,30.75542335510254,62432.47734375
timesnet_classification_uea_el1_dm16_df32_tk4_nk7_0074,timesnet_classification_uea_el1_dm16_df32_tk4_nk7_0074,TimesNet,classification,UEA,5,success,,578564.0,132596373764.0,28.735985565185548,0.024872248247265815,-1729.6604248046874,-81.05231301020842,0.1889011800289154,0.7277692317962646,19.06947479248047,21594.6828125
timesnet_classification_uea_el4_dm8_df32_tk5_nk6_0075,timesnet_classification_uea_el4_dm8_df32_tk5_nk6_0075,TimesNet,classification,UEA,5,success,,642844.0,204731270928.0,24.73856201171875,0.04815213680267334,-1397.9514038085938,-50.014795232395045,0.13687292039394378,0.6556644797325134,19.174089622497558,30490.12734375
timesnet_classification_uea_el4_dm64_df128_tk4_nk5_0076,timesnet_classification_uea_el4_dm64_df128_tk4_nk5_0076,TimesNet,classification,UEA,5,success,,11266500.0,3077299292176.0,54.28678665161133,0.0637659713625908,-8266.812451171874,-66.22818632903623,0.1483103394508362,1.0034454345703125,46.588053131103514,117058.546875
timesnet_classification_uea_el3_dm32_df64_tk8_nk6_0077,timesnet_classification_uea_el3_dm32_df64_tk8_nk6_0077,TimesNet,classification,UEA,5,success,,3740708.0,1891584111320.8,45.021582984924315,0.039828205853700636,-3946.3939109802245,-58.20025882102018,0.1424726128578186,0.994472074508667,29.632347202301027,49049.87265625
timesnet_classification_uea_el3_dm64_df128_tk8_nk5_0078,timesnet_classification_uea_el3_dm64_df128_tk8_nk5_0078,TimesNet,classification,UEA,5,success,,8562180.0,4362969304076.0,73.61597290039063,0.05982741490006447,-11720.58369140625,-58.69402609431065,0.14269412457942962,1.0291473388671875,53.73697128295898,80663.325
timesnet_classification_uea_el1_dm64_df128_tk8_nk6_0079,timesnet_classification_uea_el1_dm64_df128_tk8_nk6_0079,TimesNet,classification,UEA,5,success,,5136196.0,2528249789034.4,49.06829833984375,0.021857891604304312,-5165.530859375,-51.6919576883137,0.1243396371603012,1.1233872056007386,31.2785285949707,86695.2328125
timesnet_classification_uea_el3_dm64_df256_tk5_nk6_0080,timesnet_classification_uea_el3_dm64_df256_tk5_nk6_0080,TimesNet,classification,UEA,5,success,,28569924.0,9824536236044.0,57.01007614135742,0.03869542628526688,-5663.875146484375,-60.411449888367336,0.1582024425268173,0.9779791116714478,44.2084228515625,159980.4
timesnet_classification_uea_el2_dm16_df64_tk3_nk3_0081,timesnet_classification_uea_el2_dm16_df64_tk3_nk3_0081,TimesNet,classification,UEA,5,success,,256148.0,30579301896.0,32.81983947753906,0.03948586657643318,-2175.423190307617,-67.79789861235889,0.1976417511701584,0.6382452845573425,23.61411304473877,32643.18203125
timesnet_classification_uea_el1_dm32_df128_tk8_nk6_0082,timesnet_classification_uea_el1_dm32_df128_tk8_nk6_0082,TimesNet,classification,UEA,5,success,,2568484.0,1264859631722.4,23.10922622680664,0.02067974992096424,-1176.1541687011718,-58.899257588615875,0.1363894373178482,0.8577763438224792,16.261154460906983,79331.2828125
