candidate_id,candidate_name,model,task_name,data,num_batches,status,error,params,flops,grad_norm,fisher,grasp,jacob_cov,jacob_fro,sfrd,snip,synflow
timesnet_classification_uea_el1_dm32_df128_tk7_nk6_0001,timesnet_classification_uea_el1_dm32_df128_tk7_nk6_0001,TimesNet,classification,UEA,5,success,,2568484.0,1119875591991.2,119.49636840820312,0.016153963655233382,-15240.0875,-63.06582449353952,0.14367093443870543,0.9529924392700195,73.34210357666015,68323.81875
timesnet_classification_uea_el2_dm64_df256_tk6_nk3_0002,timesnet_classification_uea_el2_dm64_df256_tk6_nk3_0002,TimesNet,classification,UEA,5,success,,2744900.0,948345806856.0,164.71361694335937,0.025433740764856338,-30852.960546875,-75.62047923182168,0.17419770061969758,0.8482664465904236,128.0806442260742,103564.5140625
timesnet_classification_uea_el4_dm8_df16_tk5_nk6_0003,timesnet_classification_uea_el4_dm8_df16_tk5_nk6_0003,TimesNet,classification,UEA,5,success,,349596.0,102404589328.0,69.36553497314453,0.03415011093020439,-5344.18681640625,-43.178494894205656,0.10959716439247132,0.8459773659706116,32.40973091125488,26611.014453125
timesnet_classification_uea_el4_dm8_df16_tk8_nk7_0004,timesnet_classification_uea_el4_dm8_df16_tk8_nk7_0004,TimesNet,classification,UEA,5,success,,522748.0,250801254672.0,59.91999740600586,0.03131996504962444,-4337.550537109375,-70.68517513573114,0.1713237553834915,0.6213882207870484,39.6126708984375,24197.10078125
timesnet_classification_uea_el4_dm64_df256_tk5_nk8_0005,timesnet_classification_uea_el4_dm64_df256_tk5_nk8_0005,TimesNet,classification,UEA,5,success,,89588420.0,31163110537232.0,186.40135803222657,0.04691605344414711,-41201.2953125,-72.40854159446693,0.16446661353111267,0.9152698397636414,140.37665100097655,199925.5125
timesnet_classification_uea_el1_dm32_df128_tk2_nk3_0006,timesnet_classification_uea_el1_dm32_df128_tk2_nk3_0006,TimesNet,classification,UEA,5,success,,511812.0,38011000324.0,98.85772247314453,0.021502057462930678,-7327.208666992187,-80.05686511324163,0.18847488462924958,0.801369559764862,63.13206481933594,48657.63046875
timesnet_classification_uea_el2_dm16_df32_tk8_nk4_0007,timesnet_classification_uea_el2_dm16_df32_tk8_nk4_0007,TimesNet,classification,UEA,5,success,,284724.0,92723210862.4,92.74891052246093,0.03877254351973534,-10962.3263671875,-63.882754029343424,0.15929459929466247,0.7870758056640625,56.12687606811524,17641.82890625
timesnet_classification_uea_el4_dm32_df128_tk4_nk3_0008,timesnet_classification_uea_el4_dm32_df128_tk4_nk3_0008,TimesNet,classification,UEA,5,success,,1373412.0,326401418256.0,123.74445953369141,0.03807956948876381,-20294.5548828125,-67.84214021530477,0.15735635459423064,0.8042452812194825,107.97447052001954,56566.865625
timesnet_classification_uea_el4_dm64_df128_tk4_nk3_0009,timesnet_classification_uea_el4_dm64_df128_tk4_nk3_0009,TimesNet,classification,UEA,5,success,,2745284.0,652802836496.0,173.69332580566407,0.049493137001991275,-41987.85703125,-69.59915373932174,0.15223695635795592,0.8740862607955933,162.57422790527343,102416.378125
timesnet_classification_uea_el4_dm16_df64_tk2_nk8_0010,timesnet_classification_uea_el4_dm16_df64_tk2_nk8_0010,TimesNet,classification,UEA,5,success,,5685428.0,735671384592.0,95.90532684326172,0.059512597322463986,-12381.67666015625,-74.5310837933321,0.19544307589530946,0.7487883329391479,74.10408935546874,31724.338671875
timesnet_classification_uea_el3_dm32_df64_tk5_nk6_0011,timesnet_classification_uea_el3_dm32_df64_tk5_nk6_0011,TimesNet,classification,UEA,5,success,,3740708.0,1228648155148.0,127.04941101074219,0.0326779805123806,-17362.745703125,-63.050662931596435,0.1572103977203369,0.8235196113586426,81.88398895263671,60158.5734375
timesnet_classification_uea_el4_dm16_df64_tk8_nk5_0012,timesnet_classification_uea_el4_dm16_df64_tk8_nk5_0012,TimesNet,classification,UEA,5,success,,1465588.0,727935984144.0,95.14420013427734,0.06643068492412567,-12130.98134765625,-70.49884846044945,0.18247393667697906,0.8022617101669312,72.81733093261718,29383.79375
timesnet_classification_uea_el4_dm16_df32_tk6_nk8_0013,timesnet_classification_uea_el4_dm16_df32_tk6_nk8_0013,TimesNet,classification,UEA,5,success,,2899124.0,1150297565712.0,98.38859710693359,0.0584379069507122,-12862.5931640625,-59.95936402045298,0.13438501358032226,0.743600594997406,63.49122009277344,35508.6046875
timesnet_classification_uea_el3_dm64_df256_tk8_nk6_0014,timesnet_classification_uea_el3_dm64_df256_tk8_nk6_0014,TimesNet,classification,UEA,5,success,,28569924.0,15138591676632.8,173.87784423828126,0.035182376950979234,-35670.9078125,-83.54751641813792,0.18618569672107696,0.8742423295974732,128.60983428955078,123184.840625
timesnet_classification_uea_el4_dm32_df64_tk6_nk4_0015,timesnet_classification_uea_el4_dm32_df64_tk6_nk4_0015,TimesNet,classification,UEA,5,success,,1602404.0,568407977385.6,135.3096893310547,0.057230858504772185,-24707.686328125,-70.80182878029265,0.15100846588611602,0.8522514700889587,106.1501480102539,50718.59609375
timesnet_classification_uea_el3_dm32_df128_tk5_nk6_0016,timesnet_classification_uea_el3_dm32_df128_tk5_nk6_0016,TimesNet,classification,UEA,5,success,,7256228.0,2457271207948.0,128.8720962524414,0.03740453943610191,-20298.466796875,-75.66671493684387,0.18174162209033967,0.7771276950836181,89.74469299316407,72938.7859375
timesnet_classification_uea_el2_dm16_df64_tk6_nk8_0017,timesnet_classification_uea_el2_dm16_df64_tk6_nk8_0017,TimesNet,classification,UEA,5,success,,2898868.0,1151521269768.0,97.26189880371093,0.044211539626121524,-12867.315625,-66.40498700800657,0.15243594348430634,0.8604917168617249,59.698402404785156,26718.823046875
timesnet_classification_uea_el1_dm8_df16_tk2_nk8_0018,timesnet_classification_uea_el1_dm8_df16_tk2_nk8_0018,TimesNet,classification,UEA,5,success,,230428.0,23073944964.0,63.632380676269534,0.02053437866270542,-5187.21796875,-44.132623520510485,0.14733706116676332,0.7041845560073853,38.754042053222655,24824.6390625
timesnet_classification_uea_el4_dm32_df128_tk8_nk6_0019,timesnet_classification_uea_el4_dm32_df128_tk8_nk6_0019,TimesNet,classification,UEA,5,success,,9600100.0,5044521957187.2,117.95450286865234,0.036453188955783845,-14687.2650390625,-70.84749449695177,0.14745729863643647,0.9100754618644714,89.52724151611328,70870.590625
