dataset,validation_dir,run_dir,epoch,val_loss,early_stopping_counter,valid_log_path
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,13,0.490323,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,14,0.480376,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,15,0.480086,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,16,0.48773,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,17,0.491295,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,18,0.48742,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,19,0.485359,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260501_083347,20,0.484738,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/03_val_ECL/dspbuilder_meta_20260501_083347/valid_logs/ECL.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260501_083441,1,0.78258,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/04_val_Etth1/dspbuilder_meta_20260501_083441/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260501_083441,2,0.839679,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/04_val_Etth1/dspbuilder_meta_20260501_083441/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260501_083441,3,0.907028,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/04_val_Etth1/dspbuilder_meta_20260501_083441/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260501_083441,4,0.942856,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/04_val_Etth1/dspbuilder_meta_20260501_083441/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260501_083441,5,0.976385,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/04_val_Etth1/dspbuilder_meta_20260501_083441/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260501_083441,6,0.958882,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/04_val_Etth1/dspbuilder_meta_20260501_083441/valid_logs/Etth1.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,1,0.664042,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,2,0.653066,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,3,0.651253,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,4,0.650486,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,5,0.651816,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,6,0.653249,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,7,0.652892,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,8,0.65128,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260501_083639,9,0.651506,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/05_val_Exchange/dspbuilder_meta_20260501_083639/valid_logs/Exchange.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,1,0.678037,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,2,0.644371,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,3,0.630294,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,4,0.629973,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,5,0.626754,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,6,0.630653,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,7,0.6288,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,8,0.625946,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,9,0.622452,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,10,0.624055,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,11,0.625778,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
M4_Hourly,06_val_M4_Hourly,dspbuilder_meta_20260501_083520,12,0.623346,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/260501_synflowlog_z_clipping/06_val_M4_Hourly/dspbuilder_meta_20260501_083520/valid_logs/M4_Hourly.txt
