candidate_id,candidate_name,model,split,task_name,data,dataset_name,dataset_family,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow,mse
Autoformer_000,Autoformer_000,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.463617000,43.90009689331055,1.981637909,15.658463859558106,0.3781754791736603,1.2827935218811035,-808.7860290527344,-612.2874350989975,14.999515724182128,1.277390730381012,178.8935989379883,0.003993347,0.523127198
Autoformer_001,Autoformer_001,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.335809000,41.097164154052734,1.396138514,7.709939575195312,0.4424616634845734,0.46832275390625,-307.47179260253904,-307.03470062800545,10.982303810119628,1.3982921361923217,102.24835510253907,0.002712598,0.443549514
Autoformer_002,Autoformer_002,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,10.406083488464356,0.4055060982704163,0.2851826220750809,-749.9361206054688,-225.832053525322,12.084897422790528,1.2189377903938294,207.8043426513672,1059818.318489190,0.590608060
Autoformer_003,Autoformer_003,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.188289000,56.37400436401367,6.030405464,9.611297702789306,0.3306883156299591,0.2990119993686676,-214.24662170410156,-87.03175838402292,11.899467468261719,0.38460092544555663,125.50606231689453,0.093433406,0.606032550
Autoformer_004,Autoformer_004,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.779649000,63.52295684814453,7.875977178,14.627270317077636,0.3669442296028137,0.7667305827140808,-521.1954345703125,-532.1805949387435,10.812838745117187,0.4620941996574402,250.07475891113282,46597.844185907,0.509279430
Autoformer_005,Autoformer_005,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.660225000,46.56007766723633,1.943889021,6.518720626831055,0.35183534026145935,0.18354408144950868,-36.46354522705078,-667.1812015783331,11.88441162109375,0.3070439428091049,74.55492706298828,0.004044396,0.444078684
Autoformer_006,Autoformer_006,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.483969000,59.828556060791016,7.045204097,38.654415130615234,0.35749508142471315,6.591342163085938,-4348.970556640625,-865.3807744449621,12.792045593261719,4.480428838729859,602.5768188476562,26.448849306,0.354533285
Autoformer_007,Autoformer_007,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.481857000,57.147857666015625,4.406904085,19.057303619384765,0.38205686211586,1.7038859605789185,-1146.0094720840455,-289.02633386779075,12.503086853027344,2.377130126953125,283.1480712890625,0.007501041,0.439096212
Autoformer_008,Autoformer_008,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.661633000,48.956241607666016,3.125516185,31.406977081298827,0.3898638844490051,6.65527458190918,-2111.2259033203127,-643.622985052557,12.276274108886719,1.8176427602767944,444.08180541992186,0.362769190,0.427201629
Autoformer_009,Autoformer_009,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,2.073793000,64.01487731933594,7.045204097,25.358769607543945,0.4017391800880432,3.2013642311096193,-2034.102734375,-364.2090689114935,12.742712020874023,2.025646471977234,469.6932800292969,0.772049587,0.716078281
Autoformer_010,Autoformer_010,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.743809000,49.72116470336914,3.438111840,15.410889053344727,0.29905425310134887,0.6610285758972168,-73.26333732604981,-829.601165447976,12.563724708557128,-0.07760516740381718,147.79964294433594,0.007044623,0.380883396
Autoformer_011,Autoformer_011,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.630657000,59.66425323486328,5.949009556,19.443092346191406,0.3715132296085358,1.6302757024765016,-2349.029406738281,-351.35229491271775,12.716358375549316,1.9818471193313598,304.82745971679685,1.677219968,0.476527631
Autoformer_012,Autoformer_012,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.064125158,19.144742965698242,0.36542128920555117,2.2464064836502073,-1127.6208740234374,-1348.4592693728193,11.74998664855957,1.6360155582427978,248.89908752441406,5.918397850,0.349813968
Autoformer_013,Autoformer_013,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.125516185,11.615192031860351,0.3932589590549469,0.801525890827179,-486.2260314941406,-579.4500404959244,13.415740585327148,1.1609461665153504,173.48031921386718,0.124086402,0.453177065
Autoformer_014,Autoformer_014,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.261697000,38.0800666809082,1.099306109,11.711510276794433,0.35745065212249755,2.187402129173279,-379.7998840332031,-783.9123475057484,14.929172706604003,2.179664897918701,113.51978454589843,0.002629181,0.474606156
Autoformer_015,Autoformer_015,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,16.42059192657471,0.4078770220279694,0.7288607716560364,-1607.771240234375,-370.5032661514997,11.179519844055175,2.2997339248657225,332.5381774902344,3450058.913611776,0.623339772
Autoformer_016,Autoformer_016,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,2.073793000,64.01487731933594,7.045204097,32.04288673400879,0.39902403950691223,5.558588695526123,-2775.410498046875,-1265.8721178709336,12.030315589904784,2.873448371887207,593.4635986328125,6.725203046,0.339616120
Autoformer_017,Autoformer_017,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.373345000,42.44832992553711,1.777909657,10.821987342834472,0.3731510043144226,0.6701899349689484,0.8618873596191406,-1038.5579534975,12.765687179565429,-0.20820743441581727,126.22665863037109,0.082423392,0.370709240
Autoformer_018,Autoformer_018,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.483969000,59.828556060791016,6.953191321,41.349874877929686,0.34839960336685183,7.456321907043457,-4880.648974609375,-706.3033619148507,12.882646560668945,4.762832355499268,627.672998046875,135.258498662,0.351185948
Autoformer_019,Autoformer_019,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.120897000,55.799713134765625,3.539380186,13.519665145874024,0.3605558753013611,0.9231685519218444,-558.1290405273437,-252.25074741075423,11.410818481445313,0.7222249746322632,193.86764831542968,0.511046035,0.627466679
Autoformer_020,Autoformer_020,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.372289000,40.32658767700195,1.099306109,18.91313705444336,0.3641637980937958,3.126987171173096,-967.1368774414062,-114.83494137853117,20.668215942382812,1.4685408353805542,195.84817810058593,0.002499446,0.562236845
Autoformer_021,Autoformer_021,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.335809000,41.097164154052734,1.328898202,15.886702156066894,0.33763418197631834,2.337339687347412,-1001.7068725585938,-148.9799593982338,13.158534812927247,2.9226998805999758,158.78509826660155,0.002847248,0.579449892
Autoformer_022,Autoformer_022,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,10.406070995330811,0.40550607442855835,0.28518162071704867,-749.9648681640625,-225.81810133588314,12.084902954101562,1.2188878536224366,207.80409545898436,1051382.425583616,0.590607405
Autoformer_023,Autoformer_023,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.793217000,51.92123031616211,3.607800038,4.205855226516723,0.3742753446102142,0.15631875842809678,-71.8538080215454,-224.20299529057826,12.502891731262206,0.5483615219593048,61.26101531982422,0.166555709,0.602115512
Autoformer_024,Autoformer_024,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.530049000,45.85353088378906,2.711652184,17.093576622009277,0.38811835646629333,1.298879623413086,-741.2711669921875,-438.1080869260788,10.831988334655762,1.3115656137466432,215.44945068359374,0.191708803,0.367351025
Autoformer_025,Autoformer_025,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.012810202,17.225962257385255,0.37273598909378053,2.4415637493133544,-656.8044677734375,-229.84830093175378,12.941164779663087,0.7042250990867615,224.62658081054687,0.412646323,0.638789654
Autoformer_026,Autoformer_026,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.039489000,53.633846282958984,4.406904085,21.605245208740236,0.30789912939071656,1.9986583709716796,-1171.42421875,-140.42182909797944,16.58304443359375,1.7451732397079467,243.50705261230468,0.007305808,0.490797460
Autoformer_027,Autoformer_027,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.447457000,45.17570877075195,1.961495246,7.386794567108154,0.4027490675449371,0.6713098883628845,-222.333349609375,-949.8699166483884,12.830076217651367,1.0762558937072755,101.21649780273438,4.106972211,0.401580006
Autoformer_028,Autoformer_028,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.120897000,55.799713134765625,3.539380186,13.519665718078613,0.3605559229850769,0.9231693506240845,-558.08427734375,-252.25332777986108,11.410823440551757,0.7222260355949401,193.86771240234376,0.516738381,0.627467632
Autoformer_029,Autoformer_029,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.595201000,47.172828674316406,2.440328722,27.14985466003418,0.3418885707855225,3.8168025493621824,-1948.569091796875,-675.2660183580502,12.437457656860351,1.3417666912078858,316.5072265625,0.005706258,0.375973672
Autoformer_030,Autoformer_030,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.064125158,18.427408981323243,0.36934412717819215,3.082994842529297,-725.5998901367187,-197.49985310050744,13.34329662322998,0.9330135941505432,238.10689392089844,0.101687883,0.580139220
Autoformer_031,Autoformer_031,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,1.188289000,56.37400436401367,5.949009556,28.690869522094726,0.3541059732437134,2.535833239555359,-2776.867822265625,-506.4499476183918,11.238714599609375,2.086270546913147,400.1332702636719,1.319128730,0.377051622
Autoformer_032,Autoformer_032,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.483265000,43.81044006347656,1.396138514,5.301604080200195,0.3259503483772278,0.17134434580802918,-77.08607788085938,-224.2791156463839,16.65303478240967,0.4267551124095917,54.07272796630859,0.002644147,0.514086843
Autoformer_033,Autoformer_033,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.595201000,47.172828674316406,2.440328722,27.149857330322266,0.34188854694366455,3.8168036937713623,-1948.537158203125,-675.2847610877568,12.437480926513672,1.3417677640914918,316.50726318359375,0.005708569,0.375983626
Autoformer_034,Autoformer_034,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.187585000,34.960575103759766,0.892717268,3.306471061706543,0.37488077878952025,0.11176064312458038,-19.131884956359862,-217.5202239293139,14.43739013671875,0.4109209954738617,28.89000473022461,0.002401380,0.468200386
Autoformer_035,Autoformer_035,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.660225000,46.56007766723633,1.981637909,8.64506950378418,0.33913794755935667,0.43914192318916323,-304.44752197265626,-114.43980044472671,13.149406623840331,1.0829970002174378,94.51771850585938,0.003891079,0.632831097
Autoformer_036,Autoformer_036,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.125516185,11.61519546508789,0.3932589054107666,0.8015262722969055,-486.1961242675781,-579.4445084758909,13.41573600769043,1.1609434604644775,173.4803497314453,0.123778259,0.633513570
Autoformer_037,Autoformer_037,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.064174257,15.245536422729492,0.3652621448040009,0.7969902038574219,-95.39919986724854,-1156.099734181056,13.322577285766602,-0.14403413906693457,211.3821807861328,0.858929894,0.366150826
Autoformer_038,Autoformer_038,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.743809000,49.72116470336914,3.438111840,3.1972286224365236,0.3086405336856842,0.02453450858592987,14.408293342590332,-107.91423669435694,13.656148529052734,-0.021324431523680687,31.322850036621094,0.006857804,0.653690159
Autoformer_039,Autoformer_039,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.661633000,48.956241607666016,3.064174257,12.489828491210938,0.38572290539741516,1.1014442205429078,-440.2363647460937,-331.3223613959061,12.008783340454102,1.2960952162742614,172.6445770263672,0.317546643,0.530777156
Autoformer_040,Autoformer_040,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__elecdemand_dataset,Monash,5,success,,0.857345000,50.568843841552734,2.440328722,19.792905807495117,0.336165714263916,2.041015958786011,-1259.6177001953124,-487.58871181028417,14.981436920166015,1.9171662092208863,235.9943084716797,0.004128653,0.554467738
