candidate_id,candidate_name,model,split,task_name,data,dataset_name,dataset_family,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow,mse
Autoformer_000,Autoformer_000,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,0.463617000,43.90009689331055,1.981637909,17.7122859954834,0.39426022171974184,1.4501457691192627,-1481.8488647460938,-363.02102516105117,14.29840316772461,1.0151582479476928,212.74464416503906,0.003993297,0.467350811
Autoformer_001,Autoformer_001,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,0.335809000,41.097164154052734,1.396138514,10.079627990722656,0.4608642876148224,0.8581005215644837,-406.5974945068359,-340.33770419341425,12.268013954162598,1.5212902784347535,138.9066955566406,0.002711627,0.470490724
Autoformer_002,Autoformer_002,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,4.8060132503509525,0.4222696602344513,0.07969790622591973,-162.37418365478516,-142.34726132203923,14.851546096801759,0.6701933860778808,99.43968200683594,1051926.302661018,0.517830133
Autoformer_003,Autoformer_003,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,1.188289000,56.37400436401367,6.030405464,7.193999099731445,0.35576680302619934,0.1489373952150345,-154.59323272705078,-78.85456537848373,12.678846168518067,0.3276575326919556,100.94044799804688,0.092873682,0.476920724
Autoformer_004,Autoformer_004,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,1.779649000,63.52295684814453,7.875977178,19.030978393554687,0.4069111466407776,0.9337421178817749,-251.64905281066893,-331.1804938834722,11.621685218811034,-0.5972340106964111,364.5893310546875,46270.592843776,0.330904812
Autoformer_005,Autoformer_005,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,0.660225000,46.56007766723633,1.943889021,6.633461380004883,0.3507986843585968,0.1769903212785721,13.919684028625488,-304.34804535458414,14.686757659912109,0.05070374011993408,75.83652725219727,0.004044140,0.469804883
Autoformer_006,Autoformer_006,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,1.483969000,59.828556060791016,7.045204097,31.67198257446289,0.4164388060569763,4.378835010528564,-3634.07451171875,-552.5214233772581,15.636098670959473,3.583927631378174,577.2260131835938,25.878190490,0.344087362
Autoformer_007,Autoformer_007,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,1.481857000,57.147857666015625,4.406904085,11.059871482849122,0.3569024562835693,0.3938824236392975,179.17240657806397,-475.9793181418493,13.292521095275879,0.23427132423967123,155.14887542724608,0.007502003,0.437120616
Autoformer_008,Autoformer_008,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,0.661633000,48.956241607666016,3.125516185,25.838562393188475,0.39955064058303835,4.756361198425293,-1802.7557861328125,-573.1958013134647,14.893617057800293,2.572523593902588,373.5675109863281,0.357902266,0.385138869
Autoformer_009,Autoformer_009,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__pedestrian_counts_dataset,Monash,5,success,,2.073793000,64.01487731933594,7.045204097,36.89690322875977,0.42753238677978517,7.279342555999756,-4324.468212890625,-488.957382604695,12.360386276245118,3.1283234119415284,739.40859375,0.802466099,0.330292583
