candidate_id,candidate_name,model,split,task_name,data,dataset_name,dataset_family,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow,mse
Autoformer_000,Autoformer_000,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.463617000,43.90009689331055,1.981637909,5.1375657081604,0.32412501573562624,0.21001332402229309,-121.18966827392578,-1778874.0028799258,8701.2439453125,0.5896509289741516,50.982156372070314,0.003993283,0.019332813
Autoformer_001,Autoformer_001,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.335809000,41.097164154052734,1.396138514,6.811443710327149,0.23103917241096497,0.3695723950862885,-184.5895965576172,-1778562.1097174895,12363.3888671875,0.9931324124336243,47.02476081848145,0.002712512,0.019601462
Autoformer_002,Autoformer_002,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,5.371824550628662,0.33349513411521914,0.12584760487079621,-1282.6744689941406,-1778320.7185633965,13300.3451171875,1.2774322986602784,92.31370086669922,1084742.765327155,0.020484861
Autoformer_003,Autoformer_003,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.188289000,56.37400436401367,6.030405464,3.118001127243042,0.302054363489151,0.04223991483449936,-229.95083312988282,-1778163.490955203,3829.1662109375,0.3652817368507385,37.73817367553711,0.092247088,0.019396264
Autoformer_004,Autoformer_004,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.779649000,63.52295684814453,7.875977178,11.08645315170288,0.2575830101966858,0.741109037399292,-5029.672961425781,-1779286.8575494126,29285.051171875,2.207111859321594,140.54779663085938,47863.747208806,0.020385774
Autoformer_005,Autoformer_005,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.660225000,46.56007766723633,1.943889021,5.1052509307861325,0.2825229912996292,0.1654369980096817,-130.24021911621094,-1779252.9088742603,26255.533203125,0.841010320186615,47.9886962890625,0.004044444,0.020169798
Autoformer_006,Autoformer_006,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.483969000,59.828556060791016,7.045204097,11.4947359085083,0.29128476679325105,0.6197196483612061,1210.3504943847656,-1778008.2060472704,20360.56640625,1.5688360929489136,146.2090072631836,25.169498931,0.024954153
Autoformer_007,Autoformer_007,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.481857000,57.147857666015625,4.406904085,10.947907447814941,0.29377552270889284,0.9995031833648682,-876.2585296630859,-1779028.045739221,8800.4640625,2.4165777206420898,127.36709442138672,0.007521263,0.019246038
Autoformer_008,Autoformer_008,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.661633000,48.956241607666016,3.125516185,7.460031986236572,0.28155221343040465,0.37258194386959076,-219.93902740478515,-1779792.5651522216,58328.159765625,0.9112505793571473,74.23510818481445,0.357157421,0.022259334
Autoformer_009,Autoformer_009,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,2.073793000,64.01487731933594,7.045204097,8.96549129486084,0.32348302006721497,0.5484982013702393,-342.6206848144531,-1779765.9009663991,37434.845703125,1.2471217274665833,132.49361419677734,0.734467878,0.019318921
Autoformer_010,Autoformer_010,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.743809000,49.72116470336914,3.438111840,3.0450651168823244,0.29408555030822753,0.028715841472148895,-38.062294006347656,-1777687.198413881,3834.26123046875,0.11150417923927307,28.62037773132324,0.007044852,0.023788022
Autoformer_011,Autoformer_011,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.630657000,59.66425323486328,5.949009556,14.416035079956055,0.30619150400161743,1.6179966449737548,2087.9498901367188,-1779657.7656249616,37080.56953125,2.8196209907531737,183.7894760131836,1.680068198,0.019846944
Autoformer_012,Autoformer_012,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.064125158,9.990839004516602,0.24827640652656555,0.6488372564315796,-404.0098876953125,-1778825.9308662047,26200.2337890625,1.3470804929733275,87.28068084716797,5.922777498,0.026150120
Autoformer_013,Autoformer_013,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.125516185,7.829679203033447,0.2880083382129669,0.3819459915161133,-304.0030456542969,-1778673.805816641,12096.7072265625,1.4430605173110962,84.39914245605469,0.123748838,0.019962816
Autoformer_014,Autoformer_014,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.261697000,38.0800666809082,1.099306109,8.904998016357421,0.282092547416687,1.2330496191978455,-269.2150115966797,-1779637.0421024305,36497.375,1.751171875,67.62660903930664,0.002629166,0.024417913
Autoformer_015,Autoformer_015,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,9.858226203918457,0.31210950016975403,0.518892228603363,-864.5411193847656,-1779366.2175626098,51647.62109375,1.661225152015686,157.70246429443358,3704014.800053862,0.020981230
Autoformer_016,Autoformer_016,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,2.073793000,64.01487731933594,7.045204097,9.112663269042969,0.28716827034950254,0.4206747591495514,-1732.1358642578125,-1779406.2433630289,38213.294921875,0.9627986311912536,121.35337524414062,6.992728986,0.023393890
Autoformer_017,Autoformer_017,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.373345000,42.44832992553711,1.777909657,14.635677337646484,0.25458956956863404,2.9648598194122315,-839.9625854492188,-1778765.2874079868,18915.6578125,3.0920239448547364,112.05575256347656,0.082463539,0.023111168
Autoformer_018,Autoformer_018,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.483969000,59.828556060791016,6.953191321,11.75271987915039,0.3009008586406708,0.6838099241256714,-182.06085205078125,-1778345.9890530952,25023.483203125,1.734815537929535,154.47873229980468,145.640705229,0.024513066
Autoformer_019,Autoformer_019,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.120897000,55.799713134765625,3.539380186,4.4072517395019535,0.3411319851875305,0.10619358420372009,-62.053515625,-1779188.221898365,15069.2263671875,0.38503358960151673,59.50934829711914,0.515110586,0.019503148
Autoformer_020,Autoformer_020,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.372289000,40.32658767700195,1.099306109,6.384754467010498,0.345109224319458,0.3862964630126953,-91.54923553466797,-1779495.1501183796,10590.024609375,0.5577794194221497,62.43993453979492,0.002499405,0.019379672
Autoformer_021,Autoformer_021,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.335809000,41.097164154052734,1.328898202,2.9457001209259035,0.31531804203987124,0.10124981105327606,-40.353250885009764,-1778482.6520457044,7165.830859375,0.6910129666328431,27.663967895507813,0.002839241,0.019393394
Autoformer_022,Autoformer_022,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,5.373657131195069,0.3334253251552582,0.12585098743438722,-1165.294351196289,-1778038.152359403,13300.6826171875,1.142314863204956,92.55534210205079,1088770.773562163,0.020409975
Autoformer_023,Autoformer_023,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.793217000,51.92123031616211,3.607800038,3.0740238666534423,0.34304633140563967,0.07214973233640194,-36.81062469482422,-1779329.5339835503,15057.112890625,0.4529995918273926,40.837379455566406,0.166243021,0.019613381
Autoformer_024,Autoformer_024,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.530049000,45.85353088378906,2.711652184,11.196804809570313,0.27690260112285614,0.7259625315666198,-485.9612731933594,-1779613.0862565872,38890.784765625,1.581092858314514,99.20142822265625,0.191704643,0.024934178
Autoformer_025,Autoformer_025,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.012810202,5.033398532867432,0.3459122538566589,0.28073538541793824,-66.28131408691407,-1779699.9286781705,27960.1671875,0.7401064991950989,60.71708374023437,0.422393760,0.020103838
Autoformer_026,Autoformer_026,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.039489000,53.633846282958984,4.406904085,10.873615264892578,0.28148200511932375,0.7434882760047913,-36.48200750350952,-1779718.4894779578,12350.728515625,1.416024398803711,111.5495391845703,0.007307002,0.019452456
Autoformer_027,Autoformer_027,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.447457000,45.17570877075195,1.961495246,7.640560150146484,0.33339643478393555,0.6046633720397949,-257.6668334960938,-1779431.781010454,48329.9984375,1.445221769809723,84.8368911743164,4.277549363,0.021637503
Autoformer_028,Autoformer_028,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.120897000,55.799713134765625,3.539380186,4.407259130477906,0.3411324083805084,0.10619275122880936,-67.54521026611329,-1779147.8353766103,15069.1,0.38493560552597045,59.509622955322264,0.502684307,0.019518534
Autoformer_029,Autoformer_029,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.595201000,47.172828674316406,2.440328722,5.2936692237854,0.2995386242866516,0.17123212665319443,-76.83812713623047,-1779951.1210325402,24487.764453125,0.4266694843769073,53.71365203857422,0.005609094,0.022262108
Autoformer_030,Autoformer_030,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.064125158,5.421086692810059,0.34712098240852357,0.30673488676548005,-99.0927017211914,-1779606.7666237156,25973.37421875,0.6941835641860962,65.56322937011718,0.098157958,0.019613788
Autoformer_031,Autoformer_031,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.188289000,56.37400436401367,5.949009556,7.198164272308349,0.2899593234062195,0.18897293508052826,-490.0804382324219,-1778737.9200752857,11099.66328125,0.823947548866272,83.22242126464843,1.334714778,0.024568625
Autoformer_032,Autoformer_032,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.483265000,43.81044006347656,1.396138514,3.4163278579711913,0.2785608172416687,0.13407530784606933,-58.164886474609375,-1778015.1977467902,4059.7759765625,0.9476972699165345,29.775177001953125,0.002644217,0.019368285
Autoformer_033,Autoformer_033,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.595201000,47.172828674316406,2.440328722,5.2936787605285645,0.29953903555870054,0.17123286575078964,-76.93424606323242,-1779972.229672099,24487.77890625,0.4266510963439941,53.71378707885742,0.005643727,0.021726353
Autoformer_034,Autoformer_034,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.187585000,34.960575103759766,0.892717268,4.382378768920899,0.29528787136077883,0.1567876935005188,-57.420637893676755,-1779519.0625083342,6273.14775390625,0.3870511412620544,30.566901779174806,0.002401379,0.019325113
Autoformer_035,Autoformer_035,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.660225000,46.56007766723633,1.981637909,4.009163761138916,0.32196499705314635,0.11710409671068192,-64.96006774902344,-1779399.3610270633,6315.0150390625,0.5653439581394195,41.3612060546875,0.003891085,0.019389398
Autoformer_036,Autoformer_036,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.125516185,7.829627895355225,0.28800796866416933,0.3819367825984955,-301.4460479736328,-1778775.5097866834,12096.8138671875,1.4432266235351563,84.3983871459961,0.124495547,0.020019060
Autoformer_037,Autoformer_037,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.064174257,9.802542781829834,0.27218064963817595,0.5796052157878876,-420.6336608886719,-1778910.1519035646,40956.03125,1.511992383003235,97.91519317626953,0.873563059,0.022217166
Autoformer_038,Autoformer_038,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.743809000,49.72116470336914,3.438111840,1.7226432800292968,0.2908847570419312,0.009087132290005684,-17.324340915679933,-1777590.365269024,1591.6305908203126,0.06946646124124527,15.935701751708985,0.006857806,0.019303216
Autoformer_039,Autoformer_039,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.661633000,48.956241607666016,3.064174257,6.425886821746826,0.2972644865512848,0.31741584539413453,-196.0196746826172,-1779601.008331975,54870.7671875,0.9739077925682068,67.68447570800781,0.314340186,0.020199785
Autoformer_040,Autoformer_040,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.857345000,50.568843841552734,2.440328722,4.624808883666992,0.3113489806652069,0.14518399238586427,-88.20916442871093,-1779569.525411468,20450.66875,0.5949499011039734,51.11078567504883,0.004126264,0.019451441
Autoformer_041,Autoformer_041,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.038721000,52.2415885925293,3.438111840,8.787050437927245,0.30410327911376955,0.3509708821773529,-132.10198516845702,-1778778.1139102993,12776.3109375,0.7028998017311097,89.96097717285156,0.007347313,0.019551998
Autoformer_042,Autoformer_042,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,1.630657000,59.66425323486328,6.111801372,8.845835494995118,0.32167829275131227,0.5195168077945709,-28.44817199707031,-1779670.0847074732,12719.54921875,1.3104986429214478,116.56086120605468,0.119358352,0.019451994
Autoformer_043,Autoformer_043,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.726657000,48.456668853759766,2.657388180,5.192516899108886,0.33702715039253234,0.26522587835788725,-90.53785705566406,-1779428.6960363805,13099.9123046875,0.8466201066970825,60.35135116577148,0.114016936,0.019641194
Autoformer_044,Autoformer_044,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.463617000,43.90009689331055,1.943889021,4.094541549682617,0.35710760951042175,0.11362989842891694,-51.243933868408206,-1779313.027165892,6237.32412109375,0.40627745985984803,44.37871551513672,0.003995798,0.019337807
Autoformer_045,Autoformer_045,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__solar_4_seconds_dataset,Monash,5,success,,0.261313000,36.776268005371094,0.892717268,8.163772201538086,0.3191882371902466,0.7289395034313202,-223.97291870117186,-1779738.4879896727,12076.725390625,1.3594763040542603,63.46506195068359,0.002914575,0.019363834
