candidate_id,candidate_name,model,split,task_name,data,dataset_name,dataset_family,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow,mse
Autoformer_000,Autoformer_000,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,0.463617000,43.90009689331055,1.981637909,12.230718612670898,0.34358581304550173,1.052065110206604,-567.0636474609375,-119.28964406198088,29.012552642822264,1.3978904485702515,128.4278762817383,0.003993350,0.786375105
Autoformer_001,Autoformer_001,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,0.335809000,41.097164154052734,1.396138514,14.058995056152344,0.33131815791130065,1.824651837348938,-826.0470581054688,-118.63520537348275,19.45412254333496,2.5497185945510865,138.51166687011718,0.002711540,0.784932554
Autoformer_002,Autoformer_002,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,2.516929000,68.57425689697266,7.773347534,6.214064073562622,0.43008917570114136,0.11858965754508972,-269.56374206542966,-136.50143406874497,17.99463348388672,0.772652518749237,131.9205795288086,1077126.727991296,0.793745399
Autoformer_003,Autoformer_003,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,1.188289000,56.37400436401367,6.030405464,7.586622810363769,0.3245369613170624,0.1899825781583786,-214.8179962158203,-69.00527653996845,14.593458366394042,0.49084211587905885,96.71542510986328,0.093357005,0.789621651
Autoformer_004,Autoformer_004,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,1.779649000,63.52295684814453,7.875977178,9.609779930114746,0.3498114883899689,0.37308788299560547,3.4450046539306642,-133.05842176632424,16.697926712036132,0.1875577226281166,157.0699676513672,47537.814555853,0.785230160
Autoformer_005,Autoformer_005,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,0.660225000,46.56007766723633,1.943889021,5.9640707015991214,0.34729132056236267,0.2687321037054062,-144.21405487060548,-129.7592010218123,22.134505844116212,0.9153537750244141,67.39679641723633,0.004045207,0.787134051
Autoformer_006,Autoformer_006,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,1.483969000,59.828556060791016,7.045204097,11.39281120300293,0.33531997799873353,0.6878748595714569,-488.92640991210936,-190.4214508838807,24.3125358581543,1.399448561668396,166.53704528808595,25.614272512,0.785291493
Autoformer_007,Autoformer_007,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,1.481857000,57.147857666015625,4.406904085,11.186449432373047,0.35714922547340394,0.548928964138031,-459.46104125976564,-98.812671419419,20.186799621582033,1.137668251991272,156.56957092285157,0.007508732,0.785064578
Autoformer_008,Autoformer_008,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,0.661633000,48.956241607666016,3.125516185,13.875828170776368,0.3560540974140167,1.9013060688972474,-785.6409790039063,-160.55035152557758,25.729521560668946,1.798324751853943,180.47969665527344,0.360621773,0.787491620
Autoformer_009,Autoformer_009,Autoformer,proxy_train,long_term_forecast,multi_series,TIME__CPHL__H,TIME,5,success,,2.073793000,64.01487731933594,7.045204097,27.432671356201173,0.36337044835090637,4.968202924728393,-3173.0416015625,-109.87729174789979,23.98129348754883,3.4713181495666503,455.2448669433594,0.763354586,0.786834836
