candidate_id,candidate_name,model,split,task_name,data,dataset_name,dataset_family,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow,mse
Autoformer_000,Autoformer_000,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.463617000,43.90009689331055,1.981637909,12.185414695739746,0.3473105847835541,0.8589668035507202,-559.5043701171875,-210.6122252399532,33.55561065673828,1.1862662076950072,128.82101135253907,0.003993321,1.439684033
Autoformer_001,Autoformer_001,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.335809000,41.097164154052734,1.396138514,16.408607292175294,0.3811267018318176,2.433813977241516,-1193.722119140625,-279.5459666256722,25.290517044067382,2.7976319074630736,184.61197509765626,0.002712653,1.353864312
Autoformer_002,Autoformer_002,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,2.516929000,68.57425689697266,7.773347534,8.117881202697754,0.40609453320503236,0.18909067660570145,-484.8810333251953,-135.96933442953272,34.041119766235354,0.9234833955764771,163.3462387084961,1113399.954820301,1.435350537
Autoformer_003,Autoformer_003,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,1.188289000,56.37400436401367,6.030405464,8.694804382324218,0.3357222259044647,0.2456750124692917,-218.39016571044922,-71.20461963822792,36.14715728759766,0.4197609484195709,114.63637237548828,0.092420757,1.456814408
Autoformer_004,Autoformer_004,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,1.779649000,63.52295684814453,7.875977178,7.4212719917297365,0.3732919156551361,0.1885252133011818,118.05529174804687,-228.49483209130904,18.42331714630127,0.18021606355905534,128.8151840209961,45976.168641331,1.383184075
Autoformer_005,Autoformer_005,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.660225000,46.56007766723633,1.943889021,7.131593894958496,0.35965333580970765,0.36855665445327757,-245.4273712158203,-309.26257227261084,25.058960342407225,1.2376885652542113,84.1256118774414,0.004044527,1.443500876
Autoformer_006,Autoformer_006,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,1.483969000,59.828556060791016,7.045204097,19.377108001708983,0.3895112693309784,2.1860995531082152,-1700.38203125,-431.9919140681489,24.48631591796875,2.9401611328125,327.9065185546875,26.601811558,1.368804812
Autoformer_007,Autoformer_007,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,1.481857000,57.147857666015625,4.406904085,14.493588829040528,0.38255527019500735,0.8385849952697754,-873.5986694335937,-172.263726044471,24.985049438476562,1.4537244319915772,220.33193969726562,0.007479468,1.418666482
Autoformer_008,Autoformer_008,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.661633000,48.956241607666016,3.125516185,14.578909492492675,0.3829972445964813,2.0851526737213133,-633.4181335449218,-412.4192289507475,25.94393997192383,2.0893393754959106,200.90882263183593,0.360626394,1.353042960
Autoformer_009,Autoformer_009,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,2.073793000,64.01487731933594,7.045204097,25.619989776611327,0.3873179733753204,3.9480261325836183,-2352.0969970703127,-203.39936828185688,26.970879745483398,2.869867968559265,455.19251708984376,0.780279309,1.348516941
Autoformer_010,Autoformer_010,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.743809000,49.72116470336914,3.438111840,6.725192737579346,0.3070586800575256,0.1494445025920868,-181.54122924804688,-272.4288917156766,27.107246780395506,0.3860729396343231,66.04575881958007,0.007044120,1.420834422
Autoformer_011,Autoformer_011,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,1.630657000,59.66425323486328,5.949009556,25.87611083984375,0.3630734384059906,3.5253875255584717,-2439.041943359375,-139.04385434431364,42.70892333984375,3.038809633255005,392.3049377441406,1.665829197,1.464434624
Autoformer_012,Autoformer_012,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.631777000,48.31993865966797,2.064125158,11.770872116088867,0.37401066422462464,0.82898451089859,-601.9194152832031,-423.8818286821922,21.28880157470703,1.4639781951904296,155.8002197265625,5.821876736,1.321500778
Autoformer_013,Autoformer_013,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.923777000,52.19279479980469,3.125516185,12.09574203491211,0.389048707485199,0.854541826248169,-761.9284057617188,-222.43937261551045,23.659930419921874,2.0070121049880982,178.7445281982422,0.124367886,1.399516702
Autoformer_014,Autoformer_014,Autoformer,proxy_train,long_term_forecast,multi_series,Monash__saugeenday_dataset,Monash,5,success,,0.261697000,38.0800666809082,1.099306109,14.985003471374512,0.3172498047351837,2.83666045665741,-739.7082885742187,-259.9993744725828,33.60829849243164,2.499646806716919,126.52864685058594,0.002629183,1.440400839
