candidate_id,candidate_name,model,split,task_name,data,num_batches,status,error,MParams,l2_norm,GFLOPs,grad_norm,zico,fisher,grasp,jacob_cov,jacob_fro,plain,snip,GSynFlow,,mse
Autoformer_069,Autoformer_069,Autoformer,proxy_train,long_term_forecast,custom,5,success,,2.091272,64.10781097,6.873661617,3.775194311,0.40879668,0.137679677,-44.78372726,-816.7062762,59.43750916,1.885577536,71.91912994,58646.53272,,0.161225587
Autoformer_070,Autoformer_070,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.052168,51.76076126,3.496569044,3.461942816,0.297651702,0.120857412,-31.06776009,-647.6403652,53.63489761,1.431265616,35.59891586,0.060166004,,0.141000152
Autoformer_071,Autoformer_071,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.541704,45.78585052,2.774270492,3.376695967,0.31700927,0.185912627,-30.16010361,-865.1511676,56.10875702,1.291997862,35.60633316,1.120671718,,0.171351895
Autoformer_072,Autoformer_072,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.64052,48.35784149,2.019100122,2.239066362,0.411667818,0.080619797,-19.33222523,-1153.04016,49.36483307,1.333423138,33.61168823,23199.07585,,0.148590878
Autoformer_073,Autoformer_073,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.342536,40.86125183,1.368776022,2.506854963,0.337680072,0.120328465,-20.2659214,-690.8140572,50.6859848,1.690983748,26.31871758,6.071975526,,0.14688015
Autoformer_074,Autoformer_074,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.194312,35.18553925,0.898974932,3.402418852,0.317171687,0.151263681,-38.67413254,-127.9330543,46.69397812,1.349152255,26.08267593,0.021921657,,0.161543548
Autoformer_075,Autoformer_075,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.341,40.32142258,1.545424992,3.101201248,0.337203574,0.09993228,-31.62777367,-118.0194805,40.07620316,1.185612512,28.18621674,0.031823264,,0.166943327
Autoformer_076,Autoformer_076,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.472072,42.30978394,1.576095956,3.016102648,0.332058561,0.177936631,-31.79358749,-447.3255792,52.31513138,1.986323977,29.4525219,0.031127374,,0.154214874
Autoformer_077,Autoformer_077,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.738312,48.44976044,2.720006488,3.456890583,0.381316763,0.137078118,-40.89405441,-173.3875786,40.36937027,1.109936357,45.17552567,0.371933312,,0.167383999
Autoformer_078,Autoformer_078,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.648136,59.26516724,6.124284444,6.378058434,0.355507576,0.379844838,-145.372641,-273.8503047,41.03245392,2.190653181,93.44934082,2.784044954,,0.177575395
Autoformer_079,Autoformer_079,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.418568,41.97205734,1.549299032,2.099496937,0.388764203,0.069746031,-16.15382614,-677.183783,53.44092941,1.515120244,24.84566154,1.408226381,,0.153894126
Autoformer_080,Autoformer_080,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.529544,45.33251953,1.784199577,1.881398678,0.419799,0.05666001,-13.17747192,-953.7457352,50.49026566,1.310522676,26.74513855,50.11502367,,0.159429848
Autoformer_081,Autoformer_081,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.501448,59.84771347,6.873661617,2.735413408,0.404806334,0.056968728,-26.38472824,-298.2647303,41.25391617,1.229099512,48.6776207,4642.028546,,0.160543591
Autoformer_082,Autoformer_082,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.529544,45.33251953,1.830206081,4.578882885,0.382973272,0.234238762,-81.43161011,-309.137141,38.0913269,1.90752914,57.66501083,1.02356841,,0.177791715
Autoformer_083,Autoformer_083,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.379016,40.46640778,1.133875477,3.325158644,0.299037188,0.134729576,-37.20477028,-174.0194177,46.22006531,1.353716993,28.96895142,0.021423466,,0.159851164
Autoformer_084,Autoformer_084,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.529544,45.33251953,1.738193073,1.908410072,0.428135145,0.062042433,-13.20782375,-717.3002259,51.35748978,1.383556747,27.76976967,124.6889935,,0.156658381
Autoformer_085,Autoformer_085,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.205768,55.95563507,6.124284444,5.06339817,0.340830046,0.149311373,-94.78039398,-304.0764934,39.15794601,1.502030659,68.17468872,0.58396489,,0.203014985
Autoformer_086,Autoformer_086,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.866312,50.61694717,2.403823958,2.333135843,0.324274349,0.064706926,-19.09149971,-1931.50409,63.25576172,1.135838652,28.06912498,113.4880031,,0.155123651
Autoformer_087,Autoformer_087,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.472584,43.73970413,1.989959957,2.395877504,0.279152995,0.101541328,-14.33859959,-1031.226337,55.32914886,1.28995626,21.97956009,0.059235048,,0.159018636
Autoformer_088,Autoformer_088,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.648136,59.26516724,6.042888536,6.300166512,0.363881135,0.368668091,-139.077478,-245.4850041,40.31495895,2.182512331,95.05398712,5.59407657,,0.175920993
Autoformer_089,Autoformer_089,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.341,40.32142258,1.60676692,3.027847099,0.301897502,0.10558659,-31.86859856,-274.4181255,35.56480484,1.159875441,24.9345005,0.031720094,,0.165220454
Autoformer_090,Autoformer_090,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.738312,48.44976044,2.774270492,3.018246937,0.36340661,0.137376091,-31.46585922,-797.3437109,62.72456589,1.619391346,37.60699158,1.785477376,,0.150500372
Autoformer_091,Autoformer_091,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.604168,47.20355988,2.358997146,2.454513359,0.33949129,0.071201362,-17.96917381,-158.9438958,40.48449249,0.944127512,29.25709343,1.561926989,,0.157396302
Autoformer_092,Autoformer_092,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.472584,43.73970413,2.027708845,3.505755997,0.268130696,0.139650643,-37.54167252,-200.2178895,41.18950119,1.326344824,29.90389214,0.031650277,,0.1599866
Autoformer_093,Autoformer_093,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.268424,38.08184433,1.105563773,1.795143604,0.310507554,0.033830645,-11.87230625,-237.5401049,37.51694946,0.868741488,15.23345451,0.021055572,,0.15356046
Autoformer_094,Autoformer_094,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.472072,42.30978394,1.60676692,3.285128689,0.320926517,0.194669232,-39.67862091,-454.0773318,52.24284592,2.017553329,30.94151993,0.030808455,,0.163204625
Autoformer_095,Autoformer_095,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.935432,52.44859695,3.133870489,3.066593027,0.405025101,0.117727441,-34.80756454,-295.4309904,42.79895706,1.650329995,47.47394714,29.72990628,,0.199601188
Autoformer_096,Autoformer_096,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.541704,45.78585052,2.665742484,2.143949032,0.386085629,0.046037437,-16.43161392,-157.2516888,42.57068253,1.002424657,27.47492714,2.44107863,,0.163274422
Autoformer_097,Autoformer_097,Autoformer,proxy_train,long_term_forecast,custom,5,success,,0.669192,46.82504272,1.989959957,2.751751137,0.315089923,0.092899604,-24.9899189,-968.4630628,53.81966705,1.318142962,28.84945221,0.065682266,,0.154574677
Autoformer_098,Autoformer_098,Autoformer,proxy_train,long_term_forecast,custom,5,success,,1.052936,53.63167953,4.419354901,5.254999924,0.296110934,0.222538385,-102.4675323,-237.6407989,43.08861389,1.80959332,58.29983063,0.058929473,,0.156098887
Autoformer_099,Autoformer_099,Autoformer,proxy_train,long_term_forecast,custom,5,success,,2.534408,68.32644653,7.991089894,4.48024559,0.365082461,0.120315249,-73.61515808,-315.9142234,34.69944839,1.161250472,80.42025452,17057.65618,,0.174821109
Autoformer_100,Autoformer_100,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,2.534408,68.32644653,7.88846025,3.462043667,0.405131608,0.094239022,-47.65601616,-1037.492772,45.28691788,1.534248734,70.33461914,24067771.8,,0.158811957
Autoformer_101,Autoformer_101,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,0.341,40.32142258,1.576095956,2.672475576,0.288558769,0.089993341,-21.49366875,-517.9110344,43.30490112,1.253023839,21.37506065,0.032277633,,0.158509329
Autoformer_102,Autoformer_102,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,1.348616,57.81505203,5.274900634,3.289681959,0.340701979,0.099820025,-37.18630028,-153.6453131,37.8963623,1.387395096,47.23616409,1391.256378,,0.155390099
Autoformer_103,Autoformer_103,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,0.268424,38.08184433,1.133875477,1.841563702,0.310794336,0.05334373,-11.54788246,-1000.301231,52.2923439,0.975236809,16.0412344,0.020992019,,0.154543817
Autoformer_104,Autoformer_104,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,1.132552,55.86660004,3.616154342,2.105495381,0.397534192,0.04219666,-15.04818516,-490.7167976,39.05327606,0.843447089,34.64204102,5231.37104,,0.15641588
Autoformer_105,Autoformer_105,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,1.348616,57.81505203,5.409380882,3.957004356,0.285281467,0.139085454,-54.33330536,-529.4139721,53.24037018,1.529954147,47.81472092,68.829841,,0.151466772
Autoformer_106,Autoformer_106,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,1.348616,57.81505203,5.409380882,3.957004166,0.285281444,0.139085418,-54.3277092,-529.4147388,53.24040909,1.529952359,47.81471405,69.21554985,,0.151517794
Autoformer_107,Autoformer_107,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,0.418568,41.97205734,1.50860098,2.603016376,0.367435586,0.092051858,-24.423629,-136.4376133,42.50528564,1.39281764,28.72938309,0.562386176,,0.172009096
Autoformer_108,Autoformer_108,Autoformer,proxy_valid,long_term_forecast,custom,5,success,,0.804872,51.97501755,3.54773449,2.524831009,0.382726544,0.064044685,-31.33002014,-216.4815482,37.44679337,1.26451869,38.05776215,156.961253,,0.1629899
